id,target
5,0.15435535
6,0.40320176
8,0.036717176
9,0.11848399
11,0.07461205
15,0.22696868
16,0.05760929
17,0.14826715
21,0.42769182
24,0.040001303
26,0.018258512
27,0.87458426
28,0.14254996
29,0.07203543
30,0.3263077
31,0.020838648
32,0.3291121
33,0.13569513
34,0.00934276
35,0.88507694
38,0.0047305524
42,0.114593565
44,0.01872456
45,0.11220735
48,0.19220248
50,0.15115073
53,0.12855867
54,0.06321877
57,0.03112951
59,0.041152894
62,0.09921634
63,0.13010219
64,0.046933204
65,0.016335517
66,0.08411801
70,0.7349833
71,0.10368469
76,0.1889854
78,0.12002477
79,0.18177608
81,0.019848615
83,0.97159207
85,0.54091734
86,0.71199757
88,0.034133613
89,0.052051872
91,0.6530891
93,0.13469094
94,0.9187527
97,0.79625654
99,0.25091326
102,0.28341514
103,0.050534666
104,0.0062999427
107,0.13562974
110,0.54774696
114,0.008526951
119,0.11493087
130,0.7607175
131,0.31696332
132,0.85914207
133,0.01233083
136,0.20437652
139,0.21961787
143,0.01074186
145,0.00867331
146,0.05227804
147,0.02013141
148,0.05548644
149,0.007874131
153,0.009212166
157,0.102621704
160,0.07152933
165,0.1410844
167,0.033403248
170,0.054614842
176,0.2584958
179,0.09445062
180,0.03699076
181,0.09737593
185,0.35914913
187,0.8536421
191,0.88785964
192,0.044414967
193,0.018399447
197,0.93160397
198,0.07734662
199,0.8003434
200,0.10765019
201,0.28834558
202,0.056415766
203,0.33478245
204,0.023132592
206,0.067548186
209,0.0049813986
210,0.80634975
211,0.13916165
213,0.78407717
214,0.07389966
216,0.042316645
221,0.060072064
222,0.08625862
223,0.8278725
226,0.3800888
228,0.89262295
229,0.12081003
233,0.25396055
236,0.9813109
239,0.03485447
242,0.11949664
244,0.74484
247,0.19856647
250,0.22509336
251,0.018508911
253,0.1195339
258,0.387215
259,0.30307072
260,0.9009941
261,0.57271016
262,0.028525919
263,0.20065126
267,0.301771
268,0.088220716
269,0.012548089
271,0.15272972
276,0.6441563
283,0.09001559
286,0.008337915
291,0.1397394
292,0.05106169
293,0.06010866
294,0.023489475
295,0.044121653
298,0.041085243
300,0.65481144
302,0.31924266
304,0.8560264
305,0.26901162
307,0.17002317
309,0.503496
314,0.082041204
315,0.07953057
316,0.07211009
317,0.14263058
319,0.8355244
320,0.042160302
322,0.017962933
331,0.006410569
332,0.06310502
333,0.0625982
334,0.062742144
