id,target
5,0.0745469
6,0.6194105
8,0.021673948
9,0.14575377
11,0.04884273
15,0.25069326
16,0.024223238
17,0.10023925
21,0.5679408
24,0.0068443716
26,0.015196919
27,0.90400904
28,0.1573109
29,0.03958559
30,0.4106449
31,0.0071582794
32,0.38905203
33,0.1361312
34,0.006980896
35,0.917256
38,0.005967498
42,0.17929122
44,0.008444488
45,0.07875052
48,0.108403385
50,0.122443855
53,0.08200705
54,0.06990504
57,0.020961404
59,0.02745387
62,0.21707389
63,0.19021854
64,0.090160936
65,0.027753294
66,0.09279919
70,0.7408141
71,0.092508614
76,0.28001308
78,0.084374905
79,0.22992837
81,0.011180788
83,0.9914467
85,0.8322413
86,0.42310464
88,0.11027339
89,0.06363255
91,0.7377671
93,0.033362865
94,0.93177664
97,0.74063516
99,0.48773426
102,0.24443972
103,0.06245789
104,0.011958182
107,0.08289388
110,0.7357251
114,0.0072475374
119,0.088885486
130,0.6722803
131,0.21741569
132,0.8357805
133,0.008526027
136,0.33572656
139,0.17908284
143,0.022057861
145,0.003382653
146,0.037270784
147,0.04551816
148,0.030757874
149,0.008905947
153,0.01262489
157,0.045974463
160,0.032029003
165,0.08887446
167,0.029109359
170,0.07922733
176,0.27296323
179,0.06402287
180,0.012921065
181,0.065087825
185,0.28535533
187,0.9394458
191,0.7887234
192,0.010754168
193,0.013584077
197,0.96088016
198,0.058200985
199,0.8847989
200,0.108458996
201,0.27028453
202,0.03737098
203,0.36135113
204,0.0066099763
206,0.018312246
209,0.0020861328
210,0.8062262
211,0.08837956
213,0.85270035
214,0.077990055
216,0.007893354
221,0.049454987
222,0.052276522
223,0.7867867
226,0.38067788
228,0.92338353
229,0.060100377
233,0.10650623
236,0.9729728
239,0.025708795
242,0.09501377
244,0.80022407
247,0.11481351
250,0.15168467
251,0.024016619
253,0.06115845
258,0.5927477
259,0.23419213
260,0.82037866
261,0.3823681
262,0.022883356
263,0.35905772
267,0.14409667
268,0.049064934
269,0.00697425
271,0.10597655
276,0.52063894
283,0.10774851
286,0.010410994
291,0.08634806
292,0.050375193
293,0.12713155
294,0.06224999
295,0.028270662
298,0.035063595
300,0.7783431
302,0.30287814
304,0.9223972
305,0.2986734
307,0.1264964
309,0.32353318
314,0.06784102
315,0.041018456
316,0.08593014
317,0.14887705
319,0.77535415
320,0.024057
322,0.022225142
331,0.015047431
332,0.1020402
333,0.068306655
334,0.06511766
335,0.021099001
339,0.043533325
340,0.07530153
342,0.270505
344,0.013054758
345,0.024769604
348,0.036957175
349,0.025603741
351,0.05455202
352,0.07515952
354,0.41538188
357,0.11790046
358,0.03479579
360,0.28435937
362,0.09919456
365,0.20579383
366,0.045039386
367,0.025945336
369,0.0026692748
373,0.30161566
375,0.03246972
377,0.8696573
380,0.009623468
384,0.03369814
388,0.05475527
391,0.053441674
397,0.045460224
403,0.1806812
404,0.15707237
405,0.01615566
408,0.091563344
409,0.0073730946
410,0.20152465
411,0.51866275
412,0.050500512
414,0.07177067
420,0.27962533
422,0.2537366
425,0.15452734
428,0.014389843
429,0.019582927
431,0.9223424
437,0.00893721
438,0.14987978
441,0.13153291
445,0.11459038
447,0.05065772
448,0.19658512
452,0.030453831
453,0.047028124
459,0.21441287
461,0.13046527
464,0.02087617
465,0.15652978
467,0.032748967
469,0.048253745
470,0.76228595
475,0.9143187
476,0.01926294
483,0.48631454
484,0.01596415
485,0.042926103
488,0.14755788
493,0.95882845
495,0.34993985
498,0.05135566
499,0.04740131
501,0.28410214
505,0.052392542
507,0.010945797
514,0.13157272
519,0.7893334
520,0.57336473
524,0.029444754
527,0.02199176
528,0.1990658
529,0.0031943321
530,0.019477308
531,0.20582241
533,0.7703561
536,0.018861651
537,0.077290356
538,0.021951646
540,0.0634723
541,0.07289943
543,0.2697516
544,0.65778553
548,0.014214307
552,0.037594646
555,0.2120738
556,0.62412596
557,0.12692389
558,0.028854191
560,0.3442523
563,0.004759699
567,0.15767217
573,0.022833794
574,0.102983475
576,0.7981688
578,0.022928804
580,0.045285612
581,0.036046326
582,0.0146508515
583,0.0024276972
584,0.0119437575
586,0.09129956
587,0.050248027
591,0.023383468
592,0.7568594
593,0.012126416
595,0.026875645
597,0.103942454
601,0.084474325
603,0.06336641
605,0.0077638924
608,0.030149013
611,0.1066308
612,0.06166473
617,0.06851658
619,0.807958
622,0.09440854
623,0.35163838
624,0.96806407
625,0.028245836
630,0.021473497
632,0.14625645
634,0.019354194
637,0.011307627
638,0.5960248
640,0.008564621
642,0.7975702
644,0.33201864
647,0.07402012
648,0.89139384
649,0.20849353
650,0.011953741
653,0.027144194
655,0.03442821
658,0.040528715
660,0.15068966
664,0.10618666
665,0.128173
666,0.06932756
667,0.40423167
668,0.38465345
672,0.111631185
674,0.3535569
675,0.94758487
676,0.5211614
677,0.8105338
678,0.0046280622
679,0.08326769
680,0.01862225
682,0.10478693
683,0.24322215
686,0.79417586
692,0.062354118
694,0.10129884
695,0.46987012
696,0.006212443
701,0.023107857
707,0.032148212
708,0.80677944
713,0.09533808
715,0.13203397
716,0.35603675
724,0.07651365
726,0.16025451
727,0.024952441
731,0.878183
736,0.16296503
737,0.0033028126
738,0.0241507
740,0.44454473
741,0.33271515
745,0.19064188
746,0.005750954
747,0.08221659
748,0.8605436
749,0.78880274
753,0.112571955
755,0.057645977
758,0.5351279
762,0.9671935
765,0.14857179
770,0.064864784
772,0.106173694
774,0.35403743
776,0.23988888
778,0.20029494
779,0.04501903
781,0.3535555
783,0.8978964
784,0.09629995
785,0.18147308
786,0.053053617
791,0.04177004
796,0.5329828
797,0.63467646
802,0.057293862
807,0.05509147
815,0.077709556
816,0.037201077
818,0.08610624
821,0.33822078
822,0.02773863
828,0.5996913
833,0.79259443
835,0.13057187
836,0.40382975
837,0.033959597
840,0.6488903
843,0.5513545
850,0.026163012
852,0.8861376
856,0.3686732
857,0.0035508275
859,0.6798093
861,0.08834049
862,0.098955154
863,0.25906637
864,0.9746547
865,0.13332129
869,0.3896727
872,0.122348964
876,0.026457608
877,0.0036565065
878,0.29253095
880,0.626365
883,0.42336363
888,0.85148174
889,0.025565922
890,0.2517865
894,0.08319494
896,0.1046083
898,0.20457476
903,0.7921272
905,0.7578096
906,0.013598591
907,0.024435967
908,0.30884492
911,0.1276677
914,0.72133934
918,0.051412374
919,0.022407115
920,0.026056826
922,0.19165835
923,0.053996593
924,0.6604796
925,0.02287975
930,0.79619443
931,0.33345747
933,0.028057486
934,0.21999261
936,0.042954773
937,0.57238346
942,0.2577784
944,0.6645899
951,0.01363349
952,0.0726282
953,0.5110993
959,0.06340748
961,0.036188066
962,0.02485466
964,0.111320436
967,0.190938
968,0.10496962
971,0.047148943
973,0.016955286
975,0.026470691
976,0.42579666
977,0.70757234
982,0.09623462
983,0.096860886
984,0.48398694
985,0.21188986
989,0.008657038
991,0.03113857
994,0.48054028
996,0.98571193
1000,0.53899527
1005,0.9540901
1008,0.02466011
1009,0.017638057
1010,0.3321123
1018,0.020819187
1019,0.008725911
1021,0.04458514
1024,0.52338874
1025,0.018434018
1028,0.7968807
1030,0.02822566
1031,0.46222302
1032,0.5835755
1033,0.101585984
1034,0.05400893
1037,0.3403248
1042,0.23665011
1045,0.0041817427
1046,0.6791632
1047,0.6314641
1048,0.018116266
1049,0.8457041
1055,0.49755877
1061,0.030845225
1069,0.38758916
1072,0.19541138
1073,0.23279619
1075,0.5982635
1076,0.37062505
1086,0.121381074
1087,0.5985277
1088,0.43276754
1089,0.3219861
1091,0.016903102
1093,0.04513246
1094,0.61225104
1097,0.25354785
1098,0.2504421
1102,0.41409257
1103,0.20584512
1105,0.84699607
1108,0.12858126
1117,0.08473775
1126,0.06201893
