id,target
5,0.1358329
6,0.5445721
8,0.029802173
9,0.1725991
11,0.07911691
15,0.2648303
16,0.050312728
17,0.11155391
21,0.4497121
24,0.035941422
26,0.035467714
27,0.87903976
28,0.23338896
29,0.07123995
30,0.4313531
31,0.018484056
32,0.33416945
33,0.071852654
34,0.011576921
35,0.8605647
38,0.014207214
42,0.1798979
44,0.012463063
45,0.10361475
48,0.1591689
50,0.072158635
53,0.07155603
54,0.05568412
57,0.050615698
59,0.026795983
62,0.0882957
63,0.1545828
64,0.095968634
65,0.02181968
66,0.098997444
70,0.76153266
71,0.06519839
76,0.19576085
78,0.105991215
79,0.17124283
81,0.03663048
83,0.9650579
85,0.5711638
86,0.7052129
88,0.06273764
89,0.03601992
91,0.74256957
93,0.1404649
94,0.9380151
97,0.75693226
99,0.21828935
102,0.23064432
103,0.062067866
104,0.007347524
107,0.16283149
110,0.5409532
114,0.013799101
119,0.130485
130,0.83259064
131,0.27915448
132,0.91741335
133,0.019012034
136,0.32917726
139,0.16925368
143,0.012328297
145,0.012781054
146,0.0714207
147,0.03422752
148,0.05686906
149,0.007102102
153,0.0111917555
157,0.06351045
160,0.046614945
165,0.13373315
167,0.028270394
170,0.05433321
176,0.33750632
179,0.11156297
180,0.033121258
181,0.07292715
185,0.4035426
187,0.90048575
191,0.8399823
192,0.03612861
193,0.014571607
197,0.9261552
198,0.115704
199,0.72964
200,0.086719036
201,0.19986126
202,0.069514185
203,0.37070817
204,0.02328515
206,0.06670627
209,0.0060257614
210,0.85695535
211,0.19414455
213,0.8238156
214,0.09141973
216,0.037705153
221,0.06819591
222,0.052865714
223,0.83103245
226,0.42815864
228,0.90421766
229,0.09860116
233,0.18432367
236,0.9827076
239,0.031812787
242,0.09608689
244,0.8366978
247,0.16477928
250,0.09938523
251,0.032432646
253,0.1554212
258,0.4302123
259,0.2789725
260,0.91648835
261,0.61421555
262,0.0143200755
263,0.30410552
267,0.29787204
268,0.07595661
269,0.016752392
271,0.15515807
276,0.65286314
283,0.19841063
286,0.013111562
291,0.14763066
292,0.07212514
293,0.05436173
294,0.031412065
295,0.039171487
298,0.030925333
300,0.7268636
302,0.42719686
304,0.87603223
305,0.22305906
307,0.22836289
309,0.56026393
314,0.08025071
315,0.14045134
316,0.100643516
317,0.15345326
319,0.8533244
320,0.03159371
322,0.0265702
331,0.0068374276
332,0.08373594
333,0.043762237
334,0.06147164
335,0.07744664
339,0.042103738
340,0.035340548
342,0.182803
344,0.018901348
345,0.054168373
348,0.07043117
349,0.04501161
351,0.20399615
352,0.043098807
354,0.4373562
357,0.1769402
358,0.051010996
360,0.16765714
362,0.15700346
365,0.13284081
366,0.06344178
367,0.04489866
369,0.005588472
373,0.6854676
375,0.03048116
377,0.8768679
380,0.020714223
384,0.040121406
388,0.19042629
391,0.1042583
397,0.13043135
403,0.13180137
404,0.20937312
405,0.01972574
408,0.24686393
409,0.018312812
410,0.19847858
411,0.61820334
412,0.050993234
414,0.08048448
420,0.4521576
422,0.16442168
425,0.09848598
428,0.034184307
429,0.037097305
431,0.9494811
437,0.018235326
438,0.05491212
441,0.33173573
445,0.10157639
447,0.045262486
448,0.20984101
452,0.031252563
453,0.10349119
459,0.26679748
461,0.067902
464,0.027511328
465,0.11826226
467,0.0648137
469,0.056257606
470,0.4523288
475,0.94870734
476,0.023358822
483,0.46227872
484,0.05285105
485,0.105858475
488,0.2684514
493,0.8009482
495,0.29506886
498,0.13465738
499,0.10310939
501,0.3024107
505,0.07833329
507,0.024537891
514,0.057857692
519,0.87659883
520,0.6125596
524,0.039873898
527,0.033205777
528,0.44038814
529,0.006046802
530,0.015142441
531,0.34424168
533,0.7618801
536,0.13748506
537,0.06077662
538,0.042151183
540,0.104850054
541,0.106022775
543,0.1524826
544,0.7687914
548,0.05748722
552,0.03596133
555,0.35728785
556,0.767504
557,0.08870962
558,0.0611192
560,0.3804699
563,0.011616558
567,0.20753342
573,0.028800607
574,0.33344454
576,0.7247804
578,0.022992998
580,0.04452145
581,0.10750905
582,0.05105543
583,0.0042611063
584,0.043461055
586,0.04307574
587,0.04034874
591,0.028403878
592,0.760477
593,0.023534566
595,0.028561473
597,0.08304846
601,0.12507486
603,0.07409868
605,0.009217024
608,0.07773247
611,0.13248622
612,0.045687348
617,0.0686717
619,0.85118127
622,0.16977993
623,0.4095617
624,0.8563355
625,0.029016256
630,0.025332242
632,0.21088645
634,0.017215312
637,0.015108585
638,0.7190219
640,0.025666505
642,0.62758327
644,0.30238876
647,0.10775387
648,0.937412
649,0.20954916
650,0.020658493
653,0.02322346
655,0.035475105
658,0.15271398
660,0.10544956
664,0.20485634
665,0.11135009
666,0.05298406
667,0.49311912
668,0.1755994
672,0.083299875
674,0.27197158
675,0.8993825
676,0.6204755
677,0.71312684
678,0.006111592
679,0.08152598
680,0.03001219
682,0.07724166
683,0.28198352
686,0.82239074
692,0.018986404
694,0.05277255
695,0.36294127
696,0.020548582
701,0.09682834
707,0.047301292
708,0.82860386
713,0.0715954
715,0.16489932
716,0.3598345
724,0.18284124
726,0.4333213
727,0.015572965
731,0.9022883
736,0.23330337
737,0.014070481
738,0.030565798
740,0.5046329
741,0.33729807
745,0.21467364
746,0.02184245
747,0.09599739
748,0.9068713
749,0.49097067
753,0.12693349
755,0.07270098
758,0.42989048
762,0.9726598
765,0.11292511
770,0.050583392
772,0.060868412
774,0.3290166
776,0.3464529
778,0.108309835
779,0.053282052
781,0.42915303
783,0.88756233
784,0.042107314
785,0.38374522
786,0.056767255
791,0.03003785
796,0.5753514
797,0.71185005
802,0.044558734
807,0.06402695
815,0.06633365
816,0.029299587
818,0.06338209
821,0.321701
822,0.09880242
828,0.65062475
833,0.69322574
835,0.21211383
836,0.52933645
837,0.032059908
840,0.6287106
843,0.5197244
850,0.036594838
852,0.8263153
856,0.41113812
857,0.009573072
859,0.46884766
861,0.059786946
862,0.08943081
863,0.2792784
864,0.95228684
865,0.051375926
869,0.31076843
872,0.1607683
876,0.05983281
877,0.008871555
878,0.50337756
880,0.43647766
883,0.57315487
888,0.896381
889,0.056840897
890,0.30895406
894,0.13350782
896,0.15899259
898,0.47671163
903,0.81596226
905,0.6342512
906,0.027822822
907,0.06401804
908,0.27982438
911,0.2332147
914,0.57758814
918,0.13786122
919,0.03299734
920,0.06456399
922,0.25773165
923,0.059791565
924,0.5806417
925,0.015944332
930,0.7955483
931,0.37902054
933,0.072294146
934,0.18410125
936,0.1192472
937,0.48340902
942,0.29323483
944,0.7088144
951,0.016634732
952,0.099327445
953,0.47192797
959,0.16067737
961,0.03899935
962,0.026923805
964,0.2017855
967,0.18884283
968,0.075237006
971,0.047725797
973,0.048186243
975,0.045635313
976,0.26491895
977,0.5009794
982,0.21895304
983,0.15077251
984,0.2918117
985,0.28113663
989,0.017804325
991,0.032011777
994,0.27540958
996,0.9723373
1000,0.61182547
1005,0.93578804
1008,0.042734444
1009,0.026205093
1010,0.16033477
1018,0.026370257
1019,0.008157015
1021,0.039476395
1024,0.6169815
1025,0.018609792
1028,0.90054804
1030,0.02640593
1031,0.6026583
1032,0.6438378
1033,0.1456759
1034,0.06243238
1037,0.4206382
1042,0.19953898
1045,0.008594334
1046,0.5286382
1047,0.52284986
1048,0.026931524
1049,0.91409355
1055,0.24922726
1061,0.030805975
1069,0.15918958
1072,0.23407596
1073,0.5952597
1075,0.83972096
1076,0.24044383
1086,0.13846022
1087,0.7690602
1088,0.52173764
1089,0.24413267
1091,0.031897396
1093,0.047062963
1094,0.74905807
1097,0.17700028
1098,0.46097273
1102,0.46202344
1103,0.22961405
1105,0.5535366
1108,0.15060216
1117,0.046047837
1126,0.067783
1136,0.012524217
1143,0.22588807
1144,0.16292578
1145,0.72611177
1147,0.15204251
1148,0.07515186
1151,0.17022997
1155,0.8770391
1157,0.38471767
1158,0.031686336
1159,0.77367234
1162,0.07382971
1164,0.02614516
1165,0.01433605
1169,0.058703035
1171,0.64636874
1173,0.035388857
1174,0.5184523
1175,0.28718042
1177,0.11733633
1178,0.26698554
1179,0.07459396
1180,0.03868258
1181,0.08034474
1182,0.2923399
1183,0.02722472
1186,0.117832154
1189,0.42853338
1191,0.19970351
1192,0.59190595
1193,0.35064834
1195,0.004000187
1196,0.20624885
1197,0.69518906
1198,0.025522202
1199,0.6992602
1202,0.036976993
1203,0.0627878
1210,0.032112002
1211,0.19151035
1217,0.023822159
1218,0.054115444
1220,0.8775357
1223,0.018066645
1224,0.4455419
1225,0.84050465
1227,0.08283603
1237,0.05400294
1238,0.53559244
1244,0.15077448
1246,0.032119274
1249,0.03272906
1250,0.014249533
1254,0.9696824
1257,0.11278093
1258,0.009033442
1262,0.012618482
1269,0.8711431
1270,0.3858412
1273,0.02920112
1274,0.16911918
1275,0.82222533
1277,0.06561467
1278,0.056322068
1283,0.017337114
1284,0.7221203
1286,0.9275762
1292,0.19076526
1296,0.06208095
1300,0.10306728
1301,0.04259044
1308,0.014579743
1312,0.1473327
1313,0.6506605
1314,0.03149128
1316,0.01877001
1317,0.3533722
1318,0.424707
1321,0.30519432
1323,0.89983094
1324,0.090878874
1326,0.82710326
1327,0.29110575
1328,0.8201561
1329,0.42705742
1333,0.02625966
1335,0.11875838
1341,0.40852943
1343,0.080210865
1344,0.069881916
1349,0.21587199
1350,0.10116562
1357,0.9017576
1360,0.024004519
1363,0.14139333
1365,0.009065777
1367,0.11392313
1373,0.1275638
1374,0.05585131
1378,0.040792644
1379,0.86032426
1381,0.14611188
1386,0.76572424
1389,0.031144112
1392,0.009038329
1393,0.08492583
1394,0.042547703
1397,0.026996046
1400,0.38851976
1402,0.023064703
1403,0.055764616
1405,0.02231437
1407,0.11903182
1414,0.722093
1417,0.02983132
1420,0.10687506
1422,0.14719215
1423,0.039215505
1425,0.013952851
1436,0.12117389
1443,0.079711884
1451,0.6043236
1457,0.9811634
1460,0.7377211
1461,0.71035105
1462,0.22578353
1466,0.11840963
1467,0.04333192
1468,0.48311737
1469,0.21145207
1473,0.026563555
1474,0.024409294
1476,0.0071307123
1477,0.36309868
1478,0.029603451
1479,0.16348729
1480,0.9079524
1483,0.11222133
1484,0.2014164
1485,0.2382499
1492,0.008282095
1498,0.42136365
1500,0.09724429
1501,0.080170244
1503,0.824928
1505,0.24839017
1506,0.031976968
1508,0.75917035
1510,0.26096848
1511,0.9082171
1513,0.016324341
1514,0.05939275
1516,0.79659224
1519,0.11719844
1523,0.068671405
1524,0.0134703815
1533,0.027320802
1535,0.11934349
1538,0.15554574
1541,0.068280816
1542,0.044496715
1544,0.033438414
1545,0.7750192
1549,0.23372829
1550,0.004802376
1551,0.061077118
1554,0.43555027
1563,0.19894382
1571,0.9528791
1574,0.5659044
1577,0.38265505
1579,0.11281723
1580,0.074100584
1581,0.18347475
1582,0.047478855
1583,0.10181415
1585,0.08060011
1586,0.76093525
1591,0.15518573
1595,0.20392472
1599,0.09743908
1600,0.076759994
1604,0.030781984
1606,0.7710036
1607,0.05747342
1612,0.083245695
1615,0.04821378
1618,0.98945093
1619,0.7923925
1620,0.89995
1621,0.919428
1622,0.035712957
1623,0.046133906
1624,0.0048976243
1629,0.03277099
1631,0.069615155
1635,0.054702878
1637,0.9550619
1639,0.029117197
1640,0.024342477
1642,0.0066488087
1643,0.04865122
1644,0.06822914
1645,0.8136573
1649,0.09127009
1650,0.04039064
1651,0.079548955
1654,0.05458224
1655,0.018682271
1656,0.03156638
1660,0.10778573
1663,0.16736841
1665,0.1879211
1666,0.2641019
1668,0.82345796
1670,0.121645
1671,0.9722041
1673,0.62299263
1674,0.027223468
1675,0.029135019
1677,0.6781093
1678,0.24452585
1679,0.52135617
1681,0.14182681
1684,0.18279979
1686,0.9316719
1687,0.6146601
1690,0.6627313
1692,0.743603
1695,0.9918873
1696,0.2388959
1697,0.7666236
1699,0.2375795
1700,0.08587423
1701,0.04788336
1705,0.81516016
1707,0.005115986
1713,0.7750127
1714,0.026112735
1717,0.013407975
1719,0.229283
1721,0.865015
1722,0.014469117
1723,0.56915915
1724,0.055645525
1727,0.077225596
1729,0.03469518
1733,0.08769199
1734,0.99729943
1737,0.04505384
1738,0.85402197
1743,0.26237756
1745,0.47678953
1748,0.71454924
1749,0.97924554
1751,0.03967759
1753,0.015755355
1754,0.014523953
1759,0.09536746
1761,0.2374034
1762,0.030652434
1764,0.98392177
1768,0.24828643
1772,0.14718926
1774,0.01745537
1775,0.016629815
1780,0.024603367
1782,0.025354952
1783,0.7014542
1794,0.6160598
1795,0.0486809
1796,0.19013691
1797,0.04836905
1798,0.12359494
1799,0.15489244
1801,0.10760009
1803,0.026569158
1806,0.022239417
