id,target
5,0.14711212
6,0.33532304
8,0.038110062
9,0.2696925
11,0.17268376
15,0.19650635
16,0.08118757
17,0.05285152
21,0.19287395
24,0.022389311
26,0.03195059
27,0.91922134
28,0.11710399
29,0.083380185
30,0.32632843
31,0.021749906
32,0.31592882
33,0.07375939
34,0.01907712
35,0.80763537
38,0.014085105
42,0.17090176
44,0.014340063
45,0.13164625
48,0.1604121
50,0.11607286
53,0.10685333
54,0.049936246
57,0.038600978
59,0.043925326
62,0.07544019
63,0.08998757
64,0.08505902
65,0.07333482
66,0.11612667
70,0.8033555
71,0.09447619
76,0.20563774
78,0.10322783
79,0.11565983
81,0.05380336
83,0.9600964
85,0.64777267
86,0.5571471
88,0.078148715
89,0.03142135
91,0.81376123
93,0.15523572
94,0.94756347
97,0.779418
99,0.28591195
102,0.20950806
103,0.07473405
104,0.013635399
107,0.11514578
110,0.48976964
114,0.019197214
119,0.08742816
130,0.7731566
131,0.35645524
132,0.81847966
133,0.017136553
136,0.24688883
139,0.17272015
143,0.009511041
145,0.0128232
146,0.082428545
147,0.03149468
148,0.08049661
149,0.014412893
153,0.018089605
157,0.05904632
160,0.04990064
165,0.17767826
167,0.010984855
170,0.05212997
176,0.36526874
179,0.1774558
180,0.028443886
181,0.04869869
185,0.3308595
187,0.8801463
191,0.88736093
192,0.033661526
193,0.017883997
197,0.9057292
198,0.06988277
199,0.73543715
200,0.0643211
201,0.23134921
202,0.10630283
203,0.30079073
204,0.013764143
206,0.025133576
209,0.0055438513
210,0.82173693
211,0.23438272
213,0.8555022
214,0.037198856
216,0.06453215
221,0.06921029
222,0.06403602
223,0.8383533
226,0.35694024
228,0.9249845
229,0.10380479
233,0.18732095
236,0.9459371
239,0.030505875
242,0.07429762
244,0.88007027
247,0.13482109
250,0.19823168
251,0.03771178
253,0.20289871
258,0.34391502
259,0.27912736
260,0.8489327
261,0.60206527
262,0.026943535
263,0.1614325
267,0.19866358
268,0.066126816
269,0.029799724
271,0.13127208
276,0.6761539
283,0.15492386
286,0.017806
291,0.1264566
292,0.08089205
293,0.05699144
294,0.024131376
295,0.050927516
298,0.036254644
300,0.6537831
302,0.3102433
304,0.79627943
305,0.121122986
307,0.18515131
309,0.4371944
314,0.15827182
315,0.089114085
316,0.106415585
317,0.13317649
319,0.72015953
320,0.039059047
322,0.022499235
331,0.022879092
332,0.060080715
333,0.061517328
334,0.10602238
335,0.1235048
339,0.0704818
340,0.036142394
342,0.16631192
344,0.017244862
345,0.07663622
348,0.059084978
349,0.062722094
351,0.1945331
352,0.028321102
354,0.50242233
357,0.1352668
358,0.038735647
360,0.12997079
362,0.18448043
365,0.18984328
366,0.068183765
367,0.044037074
369,0.011920176
373,0.76825684
375,0.02831866
377,0.75062996
380,0.023836432
384,0.030098487
388,0.103203066
