id,target
0,8.098913
2,7.6798058
6,7.9326453
7,7.885071
10,8.234593
14,8.032331
16,7.9985156
17,7.669158
18,7.896404
19,7.9340096
21,7.52153
28,8.0031805
29,7.7373095
30,7.5650764
31,7.9898186
34,8.324871
35,8.153124
36,7.9119143
38,7.8208017
40,7.8657384
41,7.9775615
42,7.67513
43,8.101266
44,8.295378
46,7.5499387
47,7.619889
48,7.754318
50,7.985997
53,8.139249
54,8.401434
61,7.9629827
63,8.186511
65,8.06016
67,8.32242
74,7.880596
79,7.686903
81,7.8798604
84,7.9966393
87,7.7220087
88,7.603351
89,7.9131265
90,7.818903
93,8.063908
94,7.7492027
96,8.496414
97,7.9715385
101,8.083958
105,7.6719103
106,7.830766
110,8.006644
111,7.775749
112,7.6197042
115,7.8263574
116,7.635607
117,7.9853716
125,7.669771
127,7.9028273
128,8.109783
129,7.693774
132,7.65305
133,7.570185
134,7.74264
136,8.653184
138,7.8735466
141,7.7027
142,7.6721478
143,7.9464426
144,7.8628945
147,7.5818686
148,7.685935
155,7.52425
157,8.079115
163,7.8008537
164,7.7798734
166,7.9924946
168,8.112728
172,7.3839917
174,7.8696027
176,8.147678
179,7.8392224
180,8.018919
188,8.010264
199,7.587067
201,8.099435
203,8.090145
206,8.067913
209,8.20656
211,7.9479766
214,7.4699125
217,7.8613114
222,7.7378583
223,8.06114
230,7.8384542
231,7.750502
234,7.7630596
236,7.3659015
238,7.7957125
246,8.082452
247,7.517318
248,7.8462734
249,7.7149696
250,7.540192
252,8.101959
253,7.704151
254,7.779061
255,7.886305
256,7.948121
257,7.978899
258,7.918998
260,8.1325245
264,7.755496
268,7.7988625
269,8.140449
270,7.9405165
271,8.395847
272,8.184739
274,7.5698752
277,8.190741
279,7.791993
283,8.005282
284,7.902548
285,8.104508
288,7.952652
289,8.152478
291,8.110801
294,7.9519944
295,7.8245277
296,8.321209
297,7.8713
299,7.847913
301,7.9784045
303,8.172272
305,8.017559
306,7.9265304
308,7.9092374
311,7.845618
312,7.803912
313,8.039885
315,7.886214
319,7.590112
320,7.867903
323,7.747768
324,8.281431
326,8.093408
328,7.7567925
329,8.17093
333,7.982722
334,8.04961
335,7.583662
336,8.187033
337,7.7795777
338,7.893026
339,7.9091806
340,7.868529
341,7.844304
342,7.6327744
344,7.7220097
346,7.785675
347,7.9802155
350,8.144215
351,7.8691497
352,7.8067436
356,7.7286
360,7.6045675
365,8.4569025
371,7.9065437
377,7.8945036
384,7.8274555
387,7.669309
388,7.3855076
391,7.4918976
392,8.032107
398,7.9342117
399,8.240614
403,8.599705
404,7.9179187
407,8.31512
409,8.035966
410,7.877379
411,8.405657
413,7.8794484
414,8.020416
417,7.854212
418,8.216404
420,8.156972
423,8.201153
424,8.058703
426,8.059664
431,8.417251
432,8.02278
433,7.799661
434,8.064298
436,8.198054
438,8.680719
440,8.289967
444,7.9208117
445,8.13357
446,7.980363
447,8.057321
448,7.7458377
449,7.9673824
450,8.412508
453,8.26394
454,8.090906
456,8.075946
457,8.025695
458,7.6916003
464,7.7364616
465,7.8464746
467,7.958222
470,7.7557254
471,7.5916667
474,7.8430467
478,7.753752
480,7.8533173
484,7.960181
485,8.244132
487,8.420036
488,8.07311
489,7.9777017
491,7.7817144
495,7.90427
499,8.106687
500,7.6970687
501,7.959925
502,7.946808
503,7.772107
506,8.484555
512,8.220401
516,8.072647
518,7.6528563
519,8.055456
521,7.604345
524,7.8921294
527,7.820375
528,7.845393
531,7.651902
532,7.812705
533,7.9540873
534,7.835133
535,7.9877844
537,8.01707
538,7.9339066
544,8.027131
548,8.152454
549,8.146783
550,8.293817
554,7.780048
555,7.7401266
556,8.177283
558,7.775233
560,7.7405252
561,7.7264643
564,8.094322
566,7.626145
571,7.499383
572,7.677167
573,7.865397
574,8.17865
575,7.9931674
576,7.859357
578,7.5965176
579,7.85523
582,8.052781
587,8.098574
588,7.9954834
592,7.943373
593,8.03486
606,8.311503
608,8.072083
610,7.789687
611,7.825085
612,7.9170504
613,7.659965
614,8.07152
615,7.94162
617,7.757917
618,7.8968973
620,7.859711
623,8.04297
624,7.854489
626,7.565207
628,7.8438373
632,8.027625
639,8.045399
645,7.92862
648,7.77217
649,7.4726043
650,7.727063
656,7.9097705
657,7.819422
660,7.8986545
663,7.9801927
664,7.821503
665,8.072164
671,8.052294
673,7.836126
674,7.8239756
677,8.03255
681,8.0350485
683,8.1050415
685,7.800711
687,7.9208593
688,7.9250784
691,8.46884
692,7.6979685
695,7.845004
700,7.8548784
703,8.010574
705,8.431504
709,8.068773
712,7.9447274
713,7.754816
715,7.859103
717,8.268947
720,8.214494
721,7.531381
722,7.9159794
729,8.161705
730,7.703964
732,8.190157
733,8.307455
736,8.725917
738,8.012683
741,7.7832494
743,7.737659
745,7.7925463
746,7.6772003
748,8.368704
749,7.7340713
753,7.862719
759,8.010904
762,7.9275727
764,8.066871
768,7.9392
769,7.5796165
770,7.817995
773,7.9394403
779,7.7306776
781,7.840477
784,7.937821
785,7.8693337
791,7.649467
793,7.8043213
794,7.919917
801,8.064047
805,7.8547845
810,7.8259163
811,7.929426
814,7.6818876
818,7.7426705
821,7.790296
824,8.043846
826,7.8720927
828,7.950675
831,7.7980323
832,7.7976975
833,7.6934566
835,7.6410775
838,8.044345
839,8.043215
842,7.7330675
845,7.8210278
846,7.795016
848,7.8886685
852,7.832607
857,7.9081182
863,7.8985004
864,8.141894
865,7.8641405
869,8.036364
870,7.9283614
871,7.6716857
873,7.8031354
874,7.6033955
875,8.000508
877,7.9204054
878,7.598185
879,7.9397416
881,7.9151783
882,7.8108263
883,8.129822
884,7.8233476
885,7.947694
887,7.9317226
889,7.873219
892,7.543627
893,7.6674733
897,7.7361884
901,7.8446083
905,8.093785
908,7.722101
911,7.8199716
914,7.8787336
916,7.9098125
928,7.901272
934,7.664715
936,7.8828926
938,7.7910995
939,7.978186
941,7.5162115
942,7.82987
943,7.815771
945,7.6345
947,8.298001
961,7.5236626
965,7.7158427
967,7.7881646
970,7.6824384
971,7.52628
974,8.068789
983,7.826951
984,8.176809
987,7.8757167
989,8.029853
991,7.6335616
992,7.6970773
994,7.8147025
997,8.045858
1005,7.9507933
1006,7.6262565
1008,8.021171
1009,7.8723354
1010,8.182249
1011,7.5012717
1012,7.7588835
1018,8.56112
1025,7.829745
1027,7.847744
1030,8.134656
1031,7.9524636
1032,7.808555
1033,7.9476833
1034,8.123685
1035,7.8714294
1036,7.529339
1037,7.7310414
1038,7.8460665
1039,8.0341215
1041,7.983901
1043,8.020886
1044,7.8377905
1045,7.7598066
1046,7.8274107
1048,7.975563
1049,7.6954527
1050,7.828104
1055,7.381611
1057,7.81761
1059,7.6213307
1064,8.299729
1065,8.140789
1069,7.9782166
1075,7.601099
1076,7.839831
1077,7.898161
1079,8.074925
1081,7.6714287
1083,8.054901
1086,7.7516317
1087,8.311723
1088,7.878356
1090,7.966633
1091,7.6471934
1092,8.01854
1099,7.9142804
1101,7.6227336
1103,7.662741
1106,7.961074
1107,7.6843166
1108,7.8151507
1111,8.159658
1113,7.958563
1114,7.9703884
1117,7.7927785
1121,8.06225
1123,7.79535
1127,7.714332
1128,7.7737927
1129,7.827095
1134,8.13236
1135,7.7146454
1136,7.844244
1137,8.10622
1144,7.9352026
1147,7.6722856
1148,8.076785
1150,7.9403048
1152,7.7901335
1153,8.152853
1154,7.6070175
1157,8.061376
1163,7.643648
1168,8.162656
1175,8.058245
1176,7.9154353
1179,7.641241
1180,7.706704
1185,7.6551075
1188,7.7266498
1193,7.872278
1195,7.6964746
1196,7.7201223
1197,8.134435
1207,7.907215
1208,7.7694163
1209,7.748672
1210,7.9703913
1211,8.035172
1215,7.833249
1217,8.057119
1218,7.874848
1224,8.051592
1225,7.7646646
1230,8.065559
1235,7.9713554
1237,7.7990317
1239,7.713644
1240,7.843701
1247,8.0095625
1248,7.7934713
1250,8.009549
1251,8.033896
1252,7.660329
1263,7.752109
1265,8.045925
1270,7.844769
1274,8.009478
1275,7.875631
1278,7.926259
1281,7.9592957
1282,8.157849
1283,8.288783
1285,7.9634285
1286,7.992072
1287,8.112869
1289,7.727174
1290,8.073021
1293,7.67234
1294,7.8728123
1298,7.839582
1301,8.36808
1303,8.007001
1306,7.7446117
1310,7.7553267
1314,8.161637
1316,7.7481713
1324,7.5850654
1330,7.911957
1332,7.8888025
1333,8.004338
1334,8.107437
1336,7.870079
1338,8.00713
1339,7.7517724
1343,8.129204
1347,7.8095345
1349,7.980873
1354,7.983361
1355,8.382645
1358,7.718871
1360,7.620433
1361,8.474139
1364,7.9906025
1365,7.631778
1371,7.5168343
1388,8.004659
1390,7.751315
1393,7.886992
1395,7.7947264
1409,7.995808
1412,7.9360523
1414,7.8636394
1415,8.088192
1417,7.650073
1422,7.7810793
1423,7.9921594
1424,7.883029
1425,7.636882
1427,8.0546465
1435,8.0262575
1436,7.696007
1438,8.019933
1440,7.995848
1444,7.677396
1445,8.07884
1449,7.7856917
1450,8.221357
1451,8.032853
1452,7.9540586
1454,7.976218
1455,8.045051
1457,8.056621
1458,7.722254
1461,7.7834845
1462,7.9654527
1463,8.188082
1465,8.04687
1468,7.7006917
1471,8.231783
1473,7.88948
1475,8.111651
1477,7.7806053
1478,7.749639
1481,7.688292
1483,7.827344
1484,7.997472
1485,7.941339
1486,7.887312
1490,7.789434
1491,7.7758784
1492,7.894292
1494,7.799277
1497,7.7527895
1501,7.9538217
1502,7.8557925
1505,8.023859
1507,8.057303
1508,7.585469
1511,7.718177
1513,7.8580623
1515,8.05034
1518,8.066922
1525,7.935705
1530,7.5269217
1533,7.732485
1538,7.795336
1539,8.051602
1540,8.045219
1541,7.929445
1542,7.939575
1544,8.061874
1547,7.7069044
1548,7.9434986
1549,7.8977485
1550,7.7687883
1553,8.080409
1555,7.8723793
1558,8.215507
1560,7.962489
1566,7.402321
1567,7.847655
1568,7.4981966
1569,7.7800646
1571,7.9194827
1577,8.328188
1578,8.215662
1579,7.6251454
1585,7.917915
1587,8.266478
1588,8.0402975
1590,7.9501863
1591,8.435543
1592,8.153613
1595,8.0985775
1596,8.08285
1597,8.079668
1598,7.8464274
1599,7.7383027
1604,7.9065084
1606,8.074502
1608,7.9598117
1611,7.7238746
1614,7.7926793
1615,7.9819665
1616,8.123798
1617,7.8791065
1621,8.265279
1623,8.477046
1624,7.8124485
1628,7.542944
1629,8.185875
1630,7.498547
1632,7.947763
1633,7.733609
1635,7.8313518
1636,7.9536843
1638,7.876712
1641,8.03769
1642,8.015175
1644,7.8091555
1646,7.7814326
1648,8.1619215
1650,7.7620654
1651,7.9103675
1654,7.6928873
1656,8.090155
1660,7.877307
1662,7.872897
1663,7.5509005
1669,7.9243793
1671,8.045044
1672,8.249877
1673,7.942639
1676,7.982506
1679,8.034229
1689,7.8523855
1690,7.4936066
1691,7.755043
1692,8.228034
1696,7.5468955
1699,7.776602
1700,7.878436
1701,7.908866
1703,7.9171047
1704,7.8377624
1705,8.093515
1706,7.873785
1707,8.041554
1708,7.94163
1709,7.7330008
1714,7.8396115
1717,8.127909
1718,7.8225317
1719,7.527881
1721,7.8935943
1722,7.695092
1723,7.857223
1724,7.6647916
1726,7.9591565
1727,7.803502
1735,7.899998
1737,7.8210616
1741,7.861135
1753,7.7518253
1757,7.903302
1758,8.069418
1763,7.5791726
1765,8.017421
1767,7.7811403
1773,8.099573
1775,8.059097
1776,7.611507
1777,8.1298685
1783,7.702879
1788,7.8038483
1795,8.384871
1799,7.893212
1800,7.8198233
1801,7.991721
1802,7.980334
1805,8.076149
1806,7.8375583
1810,8.0804205
1811,7.8493214
1812,8.032412
1813,7.6858907
1815,7.721867
1817,7.699345
1819,7.7092657
1823,7.9571657
