id,target
0,7.128005
5,7.128005
15,7.128005
16,6.9271646
17,7.128005
19,6.9271646
20,7.128005
21,7.128005
23,7.128005
29,6.9271646
31,6.9271646
32,6.9271646
33,7.128005
34,6.9271646
35,7.128005
37,7.128005
38,6.9271646
39,7.128005
40,7.128005
44,6.9271646
49,7.128005
53,6.9271646
56,7.128005
60,6.9271646
61,7.128005
63,6.9271646
64,6.9271646
66,7.128005
70,6.9271646
71,6.9271646
72,7.128005
75,7.128005
76,7.128005
78,6.9271646
85,7.128005
86,7.128005
89,7.128005
90,6.9271646
92,7.128005
93,6.9271646
94,7.128005
100,6.9271646
101,7.128005
102,6.9271646
105,6.9271646
106,6.9271646
107,7.128005
108,7.128005
109,6.9271646
112,6.9271646
113,7.128005
116,6.9271646
117,6.9271646
118,7.128005
120,7.128005
129,6.9271646
130,6.9271646
132,6.9271646
133,7.128005
134,6.9271646
136,7.128005
137,7.128005
141,6.9271646
142,7.128005
152,7.128005
154,7.128005
156,6.9271646
160,6.9271646
161,6.9271646
166,6.9271646
170,7.128005
173,6.9271646
174,7.128005
175,7.128005
179,6.9271646
182,7.128005
186,6.9271646
188,6.9271646
189,6.9271646
191,7.128005
193,6.9271646
194,6.9271646
195,6.9271646
196,6.9271646
197,6.9271646
199,7.128005
200,6.9271646
202,7.128005
203,7.128005
204,7.128005
206,6.9271646
207,7.128005
212,7.128005
217,6.9271646
218,7.128005
220,6.9271646
224,7.128005
225,7.128005
229,6.9271646
230,7.128005
234,7.128005
235,6.9271646
238,7.128005
239,7.128005
241,7.128005
243,6.9271646
245,6.9271646
247,7.128005
251,6.9271646
252,6.9271646
253,7.128005
255,7.128005
256,6.9271646
258,6.9271646
259,6.9271646
260,6.9271646
263,7.128005
264,6.9271646
266,6.9271646
267,7.128005
268,6.9271646
270,6.9271646
273,6.9271646
274,7.128005
275,7.128005
276,6.9271646
277,7.128005
281,6.9271646
282,6.9271646
285,7.128005
292,6.9271646
293,6.9271646
295,7.128005
298,6.9271646
299,7.128005
300,7.128005
301,6.9271646
302,6.9271646
309,7.128005
311,6.9271646
316,6.9271646
317,7.128005
319,7.128005
321,6.9271646
322,6.9271646
324,7.128005
328,7.128005
329,7.128005
331,6.9271646
334,7.128005
337,7.128005
338,6.9271646
340,6.9271646
344,7.128005
349,7.128005
350,7.128005
351,7.128005
354,7.128005
356,6.9271646
358,6.9271646
361,6.9271646
364,7.128005
365,6.9271646
370,7.128005
372,7.128005
374,6.9271646
375,6.9271646
376,6.9271646
379,6.9271646
380,7.128005
382,6.9271646
383,6.9271646
385,6.9271646
389,6.9271646
392,7.128005
394,7.128005
395,7.128005
398,7.128005
400,7.128005
402,7.128005
403,6.9271646
406,7.128005
410,6.9271646
412,6.9271646
413,7.128005
417,7.128005
418,7.128005
419,6.9271646
420,6.9271646
423,6.9271646
424,7.128005
426,7.128005
427,7.128005
432,7.128005
434,7.128005
438,6.9271646
441,6.9271646
443,7.128005
448,6.9271646
449,6.9271646
451,6.9271646
452,7.128005
457,6.9271646
458,7.128005
459,6.9271646
464,6.9271646
465,7.128005
467,7.128005
471,6.9271646
472,7.128005
477,6.9271646
478,7.128005
480,6.9271646
483,6.9271646
487,6.9271646
489,6.9271646
491,7.128005
492,6.9271646
496,6.9271646
500,7.128005
501,7.128005
502,7.128005
503,7.128005
505,7.128005
506,7.128005
514,6.9271646
517,6.9271646
519,6.9271646
522,6.9271646
523,7.128005
528,7.128005
530,6.9271646
532,6.9271646
535,7.128005
538,6.9271646
542,6.9271646
546,6.9271646
548,6.9271646
550,7.128005
555,7.128005
557,7.128005
559,7.128005
560,6.9271646
562,7.128005
566,7.128005
567,7.128005
569,6.9271646
571,7.128005
572,7.128005
574,7.128005
577,6.9271646
581,6.9271646
583,6.9271646
587,6.9271646
590,6.9271646
592,7.128005
593,7.128005
608,6.9271646
612,7.128005
614,6.9271646
616,6.9271646
617,6.9271646
625,6.9271646
626,6.9271646
631,6.9271646
633,7.128005
636,7.128005
639,6.9271646
641,6.9271646
642,7.128005
644,7.128005
645,7.128005
646,6.9271646
647,7.128005
649,6.9271646
650,7.128005
651,6.9271646
653,6.9271646
655,7.128005
656,6.9271646
662,7.128005
669,6.9271646
670,6.9271646
673,7.128005
674,7.128005
675,6.9271646
685,6.9271646
688,7.128005
689,6.9271646
690,7.128005
691,7.128005
696,6.9271646
698,6.9271646
700,7.128005
701,7.128005
702,7.128005
703,7.128005
704,6.9271646
706,6.9271646
708,7.128005
716,6.9271646
717,7.128005
718,6.9271646
719,7.128005
720,6.9271646
721,7.128005
723,6.9271646
725,6.9271646
726,6.9271646
728,7.128005
730,7.128005
731,7.128005
734,6.9271646
736,6.9271646
739,7.128005
743,6.9271646
747,6.9271646
749,6.9271646
752,6.9271646
759,7.128005
763,6.9271646
764,6.9271646
765,6.9271646
766,7.128005
769,7.128005
776,6.9271646
778,6.9271646
783,7.128005
784,7.128005
787,6.9271646
791,7.128005
792,7.128005
796,7.128005
799,7.128005
800,7.128005
801,6.9271646
803,6.9271646
804,6.9271646
805,7.128005
806,6.9271646
807,7.128005
809,7.128005
811,7.128005
813,6.9271646
814,7.128005
815,6.9271646
816,7.128005
818,6.9271646
822,7.128005
828,6.9271646
831,6.9271646
832,6.9271646
834,6.9271646
835,6.9271646
836,6.9271646
838,6.9271646
839,7.128005
842,7.128005
845,6.9271646
846,6.9271646
848,6.9271646
852,7.128005
856,6.9271646
857,6.9271646
860,7.128005
869,6.9271646
871,7.128005
876,6.9271646
885,6.9271646
887,7.128005
888,7.128005
889,6.9271646
891,7.128005
895,6.9271646
902,6.9271646
903,7.128005
905,7.128005
907,6.9271646
908,6.9271646
909,6.9271646
910,6.9271646
911,7.128005
913,6.9271646
914,6.9271646
916,7.128005
917,7.128005
919,6.9271646
923,7.128005
924,6.9271646
925,6.9271646
926,6.9271646
929,7.128005
930,7.128005
931,6.9271646
936,7.128005
937,6.9271646
947,7.128005
949,6.9271646
952,6.9271646
955,6.9271646
956,6.9271646
961,6.9271646
963,7.128005
964,7.128005
966,7.128005
968,6.9271646
969,7.128005
971,6.9271646
974,7.128005
980,7.128005
981,7.128005
982,6.9271646
983,6.9271646
984,7.128005
986,6.9271646
992,7.128005
993,6.9271646
994,7.128005
998,7.128005
999,7.128005
1004,7.128005
1006,7.128005
1007,7.128005
1011,6.9271646
1012,7.128005
1014,7.128005
1020,6.9271646
1021,7.128005
1023,7.128005
1025,7.128005
1026,6.9271646
1027,6.9271646
1033,7.128005
1034,6.9271646
1038,6.9271646
1040,6.9271646
1043,7.128005
1045,7.128005
1046,7.128005
1048,7.128005
1049,6.9271646
1052,7.128005
1054,6.9271646
1055,6.9271646
1056,7.128005
1058,7.128005
1060,6.9271646
1064,6.9271646
1067,6.9271646
1069,6.9271646
1070,7.128005
1072,6.9271646
1077,6.9271646
1082,7.128005
1086,7.128005
1091,6.9271646
1093,6.9271646
1097,6.9271646
1101,6.9271646
1104,7.128005
1106,6.9271646
1107,7.128005
1109,7.128005
1113,6.9271646
1115,6.9271646
1119,7.128005
1120,6.9271646
1123,6.9271646
1131,6.9271646
1132,7.128005
1134,6.9271646
1136,7.128005
1137,7.128005
1138,6.9271646
1139,6.9271646
1141,6.9271646
1143,6.9271646
1144,6.9271646
1145,6.9271646
1149,7.128005
1150,7.128005
1153,6.9271646
1155,6.9271646
1160,7.128005
1163,6.9271646
1165,6.9271646
1166,7.128005
1169,7.128005
1172,7.128005
1173,6.9271646
1175,6.9271646
1177,7.128005
1182,6.9271646
1184,6.9271646
1186,7.128005
1188,6.9271646
1193,6.9271646
1196,6.9271646
1198,6.9271646
1199,7.128005
1202,7.128005
1203,7.128005
1208,7.128005
1210,7.128005
1211,6.9271646
